ResponseID,age,city,cityother,enroll,white,black,latine,asian,multi,me,other,pna,malebin,femalebin,naf,yearsindc,university,universityother,drive,alcohol,cannabis5,cannabis9,sim,rx,text,speed,drowsy,seatbelt,rider_alcohol,rider_cannabis5,rider_cannabis9,rider_sim,rider_rx,rider_text,rider_speed,rider_drowsy,rider_seatbelt,DD,rideshare,walk,stayover,publictransit,bikes,other_altopt,dangeralc,dangercann5,dangercann9,dangersim,dangerrx,dangertext,dangerspeed,dangerdrowsy,dangerseatbelt,legalalc,legalcann5,legalcann9,legalsim,legalrx,legaltext,legalspeed,legaldrowsy,legalseatbelt,normsalc,normscann5,normscann9,normssim,normsrx,normstext,normsspeed,normsdrowsy,normsbelt,drivertrain,drivertrain_other,driveincome,negativedrive,negativedrive_text,metrobus,nometrobus_text,metrorail,nometrorail_text,negativemetro,negativemetro_text,ridingactivity,ridingact_text,skate,skatehelmet,electricskate,skatedestination,funskate,cityskate,skatepark,sundownskate,friendskate,skatealc,skatecann5,skatecann9,skatesim,bike,bikehelmet,electricbike,bikedestination,funbike,citybike,bikepark,sundownbike,friendbike,bikealc,bikecann5,bikecann9,bikesim,scoot,scoothelmet,escoot,scootdestination,funscoot,cityscoot,scootpark,sundownscoot,friendscoot,scootalc,scootcann5,scootcann9,scootsim,negativeriding,negativeriding_text,metrobus_cost,metrobus_safety,metrobus_hours,metrobus_confusing,metrobus_inconvenient,metrobus_faster,metrobus_station,metrobus_other,metrobus_none,metrobus_pna,metrorail_cost,metrorail_safety,metrorail_hours,metrorail_confusing,metrorail_inconvenient,metrorail_faster,metrorail_station,metrorail_other,metrorail_none,metrorail_pna
R_1l4PUsgEpUdTQ1A,21,Maryland,,Yes,0,0,0,1,0,0,0,0,1,0,0,More than 5 years,University of Maryland College Park,,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Somewhat dangerous,Very dangerous,Unsure,Very dangerous,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Very dangerous,Very likely,Somewhat likely,Somewhat likely,Very likely,Somewhat likely,Somewhat likely,Very likely,Somewhat likely,Very likely,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,More than twice,Prefer not to answer,Prefer not to answer,Other,Online and in person,No,No,,No,,No,,No,,Scootering,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,None,All,All,All,Half,None,None,None,Never,Never,Never,Never,No,,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
R_1IWaoRAQq4jL4zv,22,District of Columbia,,Yes,1,0,1,0,0,0,0,0,1,0,0,Less than 6 months,Catholic University,,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Twice,Once,Never,Never,More than twice,More than twice,More than twice,Never,More than twice,More than twice,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat safe,Somewhat dangerous,Very dangerous,Unsure,Unsure,Very likely,Very likely,Somewhat likely,Very likely,Somewhat likely,Somewhat unlikely,Somewhat likely,More than twice,More than twice,Once,Twice,Once,More than twice,More than twice,More than twice,Once,In person,,No,Yes,"Although nothing has actually happened, I have had numerous experiences of getting very close to accidents from people driving recklessly around me",No,,Yes,,No,,"Bicycling (street and BMX),Scootering",,,,,,,,,,,,,,,5,None,A Few,A Few,Half,A Few,None,None,A Few,Never,Never,Never,Never,7,None,All,All,None,None,None,A Few,None,More than twice,Never,Never,Never,No,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_2PhYc25pPXrX99t,20,District of Columbia,,Yes,0,1,0,0,0,0,0,0,1,0,0,Prefer not to answer,Georgetown University,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,More than twice,Never,Never,Somewhat safe,Unsure,Unsure,Very dangerous,Very dangerous,Very dangerous,Unsure,Unsure,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Somewhat likely,Very unlikely,Unsure,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,I didn't complete a driver training course prior to receiving my driver's license,,,,,Yes,,Yes,,Yes,Guy almost got in a fight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_6Gdw19cgG3cbUd3,20,Virginia,,No,0,0,0,1,0,0,0,0,1,0,0,More than 5 years,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Prefer not to answer,Never,Never,Never,Once,Never,Never,More than twice,Never,Never,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Somewhat dangerous,Unsure,Somewhat dangerous,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Unsure,Very unlikely,Twice,Twice,Once,Twice,Once,More than twice,More than twice,More than twice,More than twice,In person,,,,,No,,No,,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,17,None,A Few,All,A Few,A Few,None,All,All,Never,Never,Never,Never,,,,,,,,,,,,,,No,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3gXCNHPaaOdC4RU,18,Virginia,,No,0,0,0,1,0,0,0,0,1,0,0,3–5 years,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Never,Never,Never,Never,Never,Never,Never,Never,Never,In person,,,,,Yes,,No,,No,,Scootering,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,None,None,None,None,None,None,None,None,Never,Never,Never,Never,No,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_2DXGQbLjUmX9zkU,20,District of Columbia,,Yes,0,1,0,0,0,0,0,0,0,1,0,More than 5 years,Howard University,,Yes,More than twice,Never,Never,Never,Never,Twice,Once,More than twice,Never,Never,Never,Never,Never,Never,More than twice,Twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Unsure,Somewhat dangerous,Unsure,Unsure,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Unsure,Unsure,Somewhat unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,Yes,,Yes,,No,,"Bicycling (street and BMX),Scootering",,,,,,,,,,,,,,,2,A Few,Half,A Few,Half,Half,None,None,A Few,Never,Never,Never,Never,2,A Few,A Few,A Few,A Few,A Few,A Few,A Few,A Few,Never,Never,Never,Never,No,,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
R_1eVFt1VADRiEeO5,21,District of Columbia,,No,0,1,0,0,0,0,0,0,0,1,0,More than 5 years,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat likely,Somewhat unlikely,Somewhat likely,Very likely,Somewhat likely,Somewhat unlikely,Somewhat unlikely,Unsure,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,Yes,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
R_3Hn19vu09bAfCuL,19,District of Columbia,,Yes,1,0,0,0,0,0,0,0,0,1,0,More than 5 years,Catholic University,,Yes,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,More than twice,More than twice,More than twice,Never,More than twice,More than twice,Prefer not to answer,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Unsure,Unsure,Somewhat unlikely,Somewhat unlikely,Unsure,Very likely,Very likely,Unsure,Very likely,Once,Once,Twice,Once,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,No,,No,,Yes,prwfer not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R_XhuOIZDas0mo5sl,21,Virginia,,Yes,0,0,0,1,0,0,0,0,1,0,0,3–5 years,Other,Virginia Tech,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Once,Once,Never,Once,Never,Twice,Once,Twice,Once,Once,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Very likely,Very likely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,,,,Yes,,No,,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,3,A Few,A Few,Half,Half,Half,A Few,A Few,A Few,Never,Never,Never,Never,,,,,,,,,,,,,,No,,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
R_1DtESzTh4Gu6uzs,21,Maryland,,Yes,1,0,0,0,0,0,0,0,0,1,0,More than 5 years,American University,,Yes,More than twice,Twice,Twice,Once,More than twice,Once,Never,More than twice,Once,Twice,Twice,Never,Once,More than twice,More than twice,Twice,Once,Twice,Twice,Never,More than twice,Twice,More than twice,Never,Twice,Unsure,Very dangerous,Somewhat dangerous,Somewhat safe,Unsure,Very dangerous,Unsure,Very safe,Somewhat dangerous,Unsure,Somewhat unlikely,Very likely,Somewhat unlikely,Very unlikely,Unsure,Somewhat likely,Unsure,Somewhat likely,Twice,Once,Twice,Twice,Once,Twice,More than twice,More than twice,Twice,In person,,"Yes, other type of paid driving",Yes,got rearended,Yes,,No,,Yes,too many people on board,"Scootering,Horseback riding",,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Half,Half,A Few,Half,All,All,A Few,Half,Never,Twice,Twice,Twice,Yes,fell off of it,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
R_12DuAhsd6LZ5bJY,18,District of Columbia,,Yes,0,1,0,0,0,0,0,0,0,1,0,More than 5 years,University of the District of Columbia,,No,,,,,,,,,,Never,Never,Never,Never,Never,More than twice,More than twice,More than twice,More than twice,Never,More than twice,More than twice,Never,More than twice,Never,Never,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Unsure,Somewhat dangerous,Somewhat likely,Very likely,Very likely,Very likely,Unsure,Somewhat likely,Very likely,Somewhat unlikely,Somewhat unlikely,More than twice,More than twice,Twice,Twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,Yes,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_22xIocHRRPMYXoc,21,District of Columbia,,No,0,1,0,0,0,0,0,0,1,0,0,More than 5 years,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Somewhat safe,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat likely,Somewhat unlikely,Very unlikely,Somewhat likely,Unsure,Very likely,Very unlikely,Very unlikely,Very unlikely,Never,Never,Never,Never,Never,Never,More than twice,Once,Never,In person,,,,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
R_3gYJI5n7KmkU7CU,22,District of Columbia,,No,1,0,0,0,0,0,0,0,0,1,0,Less than 6 months,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,More than twice,More than twice,Never,Never,Very dangerous,Very dangerous,Unsure,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Very dangerous,Somewhat likely,Unsure,Very unlikely,Very likely,Somewhat likely,Very likely,Somewhat likely,Somewhat unlikely,Very likely,Never,Once,Twice,Once,Never,Twice,More than twice,Twice,Never,In person,,,,,No,I do not know what the Metro bus is,Yes,,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,1,None,All,All,None,All,None,None,None,Never,Never,Never,Never,,,,,,,,,,,,,,No,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
R_cGetG5TxPzBU3JL,22,Virginia,,No,0,0,1,0,0,0,0,0,0,1,0,More than 5 years,,,Yes,Never,Never,Never,Never,Never,Once,Once,More than twice,Never,Never,Never,Never,Never,Never,Once,Once,More than twice,Never,Never,Twice,More than twice,More than twice,More than twice,More than twice,Never,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat likely,Somewhat likely,Somewhat unlikely,Very likely,Somewhat likely,Very likely,Very likely,Unsure,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,Yes,Almost crashed due to other drivert,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_3Ofd9AyL50bAco0,24,District of Columbia,,No,1,0,0,0,0,0,0,0,0,1,0,6 months to 1 year,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Twice,Once,Once,Never,Never,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Somewhat safe,Somewhat dangerous,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Twice,Once,Once,Once,Never,More than twice,More than twice,Twice,Twice,Online,,,,,Yes,,Yes,,Yes,Man screaming at people in car to give him money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
R_3frw67FaPNNgEOX,21,District of Columbia,,No,0,1,0,0,0,0,0,0,1,0,0,More than 5 years,,,Yes,Never,More than twice,Never,Never,Never,More than twice,More than twice,Never,More than twice,Never,More than twice,Never,Never,Never,Never,More than twice,More than twice,More than twice,Never,Never,More than twice,Never,Never,More than twice,Twice,Somewhat dangerous,Somewhat safe,Somewhat safe,Very dangerous,Very dangerous,Somewhat dangerous,Very safe,Unsure,Somewhat safe,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,No,,No,,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,2,None,A Few,None,A Few,A Few,None,Half,None,Twice,More than twice,Never,Never,,,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_tX7EJLO89g0oNX3,22,District of Columbia,,Yes,0,1,0,0,0,0,0,0,0,1,0,More than 5 years,University of the District of Columbia,,Yes,Never,Twice,Never,Never,Never,Once,Never,Twice,Never,Never,Never,Never,Twice,Never,More than twice,More than twice,Once,More than twice,More than twice,More than twice,Once,Never,Never,More than twice,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Somewhat likely,Somewhat likely,Very likely,Very likely,Somewhat likely,Unsure,Very likely,Twice,Once,More than twice,More than twice,Twice,Once,Twice,Twice,Once,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,No,,Yes,,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,6,None,Half,All,Half,All,None,All,A Few,Never,Never,Never,Never,,,,,,,,,,,,,,No,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_1FlIIrupQ9xuAuC,23,District of Columbia,,No,0,0,0,0,0,0,1,0,0,1,0,More than 5 years,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,More than twice,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Never,In person,,,,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_1g88ug7PafAId2c,22,District of Columbia,,Yes,0,0,0,1,0,0,0,0,0,1,0,More than 5 years,Howard University,,Yes,Once,More than twice,Never,Never,Never,Never,Never,More than twice,Never,Never,Once,Never,Never,Never,Twice,Never,Never,Never,Twice,More than twice,Never,Never,Never,More than twice,Never,Very dangerous,Unsure,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Unsure,Very likely,Very unlikely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,Yes,,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_cY0Tfk90gTnfitH,24,District of Columbia,,No,0,1,0,0,0,0,0,0,0,1,0,3–5 years,,,Yes,Once,Twice,Once,More than twice,Once,Never,Twice,Once,Once,More than twice,Once,Prefer not to answer,Once,Twice,Never,Twice,Once,Never,More than twice,Prefer not to answer,Once,Twice,Never,Twice,Never,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat likely,Very unlikely,Very unlikely,Somewhat unlikely,Unsure,Somewhat unlikely,Somewhat likely,Very unlikely,Somewhat likely,More than twice,Once,Never,Never,Never,Never,Once,Once,Twice,In person,,No,No,,Yes,,Yes,,Yes,A fight broke out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
R_bOdTMt72FoE5k2J,18,District of Columbia,,No,0,1,0,0,0,0,0,0,0,1,0,More than 5 years,,,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Once,Once,Once,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Never,Never,Never,Never,Never,Once,Never,Once,Once,In person,,No,No,,No,,No,,No,,Scootering,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,None,A Few,None,A Few,None,None,None,None,Never,Never,Never,Never,No,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
R_237ycJILeIhqTPo,23,District of Columbia,,Yes,0,1,0,0,0,0,0,0,1,0,0,More than 5 years,Howard University,,Yes,Never,Never,Never,Never,Never,Never,Never,Once,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,More than twice,Twice,Once,Never,More than twice,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Online,,No,No,,Yes,,Yes,,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,5,None,None,None,None,All,None,A Few,None,Never,Never,Never,Never,,,,,,,,,,,,,,No,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
R_0Ooa6bTp0CdBSyl,24,Virginia,,No,1,0,0,0,0,0,0,0,0,1,0,1–3 years,,,No,,,,,,,,,,Once,Twice,Twice,Once,More than twice,Twice,Twice,Once,Twice,Twice,Once,Twice,Once,Once,More than twice,Twice,Unsure,Somewhat safe,Somewhat safe,Unsure,Somewhat safe,Unsure,Somewhat safe,Very safe,Somewhat safe,Somewhat likely,Unsure,Unsure,Very likely,Somewhat likely,Somewhat likely,Unsure,Somewhat likely,Very likely,Twice,Once,Once,More than twice,Twice,Twice,Once,Twice,Twice,In person,,,,,No,,Yes,,No,,"Bicycling (street and BMX),Surfing,Horseback riding",,,,,,,,,,,,,,,5,A Few,Half,A Few,Half,Half,All,Half,A Few,Twice,Twice,Once,More than twice,,,,,,,,,,,,,,No,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
R_z6dyFNewzSKfqEh,19,District of Columbia,,No,1,0,0,0,0,0,0,0,1,0,0,More than 5 years,,,Yes,Never,Never,Never,Never,Never,Never,Once,Never,Once,Never,Never,Never,Never,Never,Never,Once,Never,Once,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat safe,Somewhat dangerous,Somewhat dangerous,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat unlikely,Somewhat likely,Very unlikely,Unsure,Never,Never,Never,Never,Never,Once,More than twice,Never,Once,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,No,,No,,No,,Bicycling (street and BMX),,,,,,,,,,,,,,,1,None,None,None,All,None,None,None,None,Never,Never,Never,Never,,,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_R3wk9PVA2RFFNaV,18,District of Columbia,,No,0,1,0,0,0,0,0,0,0,1,0,More than 5 years,,,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Unsure,Very dangerous,Very likely,Somewhat unlikely,Somewhat likely,Very likely,Unsure,Somewhat likely,Somewhat unlikely,Very unlikely,Somewhat unlikely,Never,More than twice,More than twice,More than twice,More than twice,Once,More than twice,More than twice,More than twice,Prefer not to answer,,,,,Yes,,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
R_3Mgwz3SA668otzJ,24,Virginia,,No,1,0,0,0,0,0,0,0,0,1,0,More than 5 years,,,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Twice,Never,Never,Never,Never,Never,Never,More than twice,More than twice,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Somewhat dangerous,Unsure,Somewhat safe,Unsure,Somewhat dangerous,Somewhat safe,Somewhat safe,Very safe,Very dangerous,Somewhat likely,Unsure,Somewhat likely,Somewhat likely,Unsure,Somewhat unlikely,Somewhat unlikely,Very unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
